日期,代號,名稱,產業,事件,原因,收盤,RS,底部序,在榜天數,報酬20D,基準20D,報酬60D,基準60D,月
2026-06-24,6415,矽力*-KY,半導體業,移出,晚期未觸發,605.0,91.0,,2,,,,,2026-06
2026-06-24,3016,嘉晶,半導體業,移出,突破失敗,136.69,89.0,,1,,,,,2026-06
2026-06-24,3707,漢磊,半導體業,移出,掉出掃描母體,100.5,75.0,,1,,,,,2026-06
2026-06-25,3189,景碩,半導體業,進榜,觸發,810.61,98.0,5.0,0,-12.3,-3.8,,,2026-06
2026-06-25,3189,景碩,半導體業,觸發,進榜即觸發,810.61,98.0,5.0,0,-12.3,-3.8,,,2026-06
2026-06-25,8046,南電,電子工業,進榜,觸發,1045.0,94.0,4.0,0,6.2,-3.8,,,2026-06
2026-06-25,8046,南電,電子工業,觸發,進榜即觸發,1045.0,94.0,4.0,0,6.2,-3.8,,,2026-06
2026-06-25,6672,騰輝電子-KY,電子工業,進榜,觸發,289.5,93.0,4.0,0,-22.5,-3.8,,,2026-06
2026-06-25,6672,騰輝電子-KY,電子工業,觸發,進榜即觸發,289.5,93.0,4.0,0,-22.5,-3.8,,,2026-06
2026-06-25,5347,世界,半導體業,進榜,觸發,214.92,83.0,4.0,0,-26.9,-3.8,,,2026-06
2026-06-25,5347,世界,半導體業,觸發,進榜即觸發,214.92,83.0,4.0,0,-26.9,-3.8,,,2026-06
2026-06-25,6270,倍微,電子通路業,進榜,觸發,41.42,74.0,4.0,0,-26.2,-3.8,,,2026-06
2026-06-25,6270,倍微,電子通路業,觸發,進榜即觸發,41.42,74.0,4.0,0,-26.2,-3.8,,,2026-06
2026-06-25,2243,宏旭-KY,汽車工業,進榜,準備,55.5,98.0,2.0,0,-9.2,-3.8,,,2026-06
2026-06-25,3147,大綜,資訊服務業,進榜,準備,334.99,78.0,3.0,0,-34.8,-3.8,,,2026-06
2026-06-25,6213,聯茂,電子工業,觸發,,336.67,92.0,,1,-8.1,-3.8,,,2026-06
2026-06-25,4707,磐亞,化學工業,觸發,,24.7,88.0,,8,38.4,-3.8,,,2026-06
2026-06-25,3026,禾伸堂,電子工業,移出,離高點太遠,771.0,100.0,,50,,,,,2026-06
2026-06-25,7788,松川精密,電子零組件業,移出,離高點太遠,252.78,75.0,,17,,,,,2026-06
2026-06-25,3550,聯穎,電子工業,移出,離高點太遠,32.95,84.0,,16,,,,,2026-06
2026-06-25,2342,茂矽,半導體業,移出,離高點太遠,53.2,71.0,,7,,,,,2026-06
2026-06-25,2337,旺宏,半導體業,移出,離高點太遠,161.5,94.0,,3,,,,,2026-06
2026-06-25,6715,嘉基,電子工業,移出,離高點太遠,472.51,96.0,,3,,,,,2026-06
2026-06-25,8438,昶昕,其他,移出,離高點太遠,93.25,89.0,,2,,,,,2026-06
2026-06-25,6586,醣基,生技醫療業,移出,離高點太遠,124.5,99.0,,8,,,,,2026-06
2026-06-26,6748,亞果生醫,生技醫療業,進榜,準備,169.0,92.0,3.0,0,13.9,-2.2,,,2026-06
2026-06-26,5289,宜鼎,電腦及週邊設備業,移出,掉出掃描母體,1686.86,93.0,,59,,,,,2026-06
2026-06-26,6693,廣閎科,半導體業,移出,離高點太遠,220.47,91.0,,11,,,,,2026-06
2026-06-26,8121,越峰,電子零組件業,移出,離高點太遠,47.25,74.0,,11,,,,,2026-06
2026-06-26,3532,台勝科,半導體業,移出,離高點太遠,335.28,95.0,,11,,,,,2026-06
2026-06-26,2492,華新科,電子工業,移出,離高點太遠,537.15,99.0,,10,,,,,2026-06
2026-06-26,7610,聯友金屬,綠能環保,移出,離高點太遠,1666.63,100.0,,9,,,,,2026-06
2026-06-26,6207,雷科,電子零組件業,移出,離高點太遠,144.38,94.0,,9,,,,,2026-06
2026-06-26,8091,翔名,電子零組件業,移出,晚期未觸發,255.0,82.0,,8,,,,,2026-06
2026-06-26,6274,台燿,電子零組件業,移出,離高點太遠,1580.0,96.0,,8,,,,,2026-06
2026-06-26,3234,光環,通信網路業,移出,離高點太遠,120.06,85.0,,8,,,,,2026-06
2026-06-26,6525,捷敏-KY,半導體業,移出,離高點太遠,146.0,80.0,,8,,,,,2026-06
2026-06-26,2426,鼎元,光電業,移出,離高點太遠,77.6,97.0,,4,,,,,2026-06
2026-06-26,2409,友達,光電業,移出,離高點太遠,27.48,86.0,,4,,,,,2026-06
2026-06-26,5425,台半,半導體業,移出,離高點太遠,111.78,81.0,,4,,,,,2026-06
2026-06-26,3675,德微,半導體業,移出,離高點太遠,359.5,89.0,,4,,,,,2026-06
2026-06-26,3450,聯鈞,其他電子業,移出,突破失敗,530.0,80.0,,3,,,,,2026-06
2026-06-26,8040,九暘,半導體業,移出,離高點太遠,107.0,85.0,,2,,,,,2026-06
2026-06-26,2460,建通,電子工業,移出,突破失敗,36.0,70.0,,2,,,,,2026-06
2026-06-26,5347,世界,半導體業,移出,突破失敗,197.33,82.0,,1,,,,,2026-06
2026-06-29,6226,光鼎,光電業,進榜,觸發,20.05,87.0,4.0,0,2.2,-4.9,,,2026-06
2026-06-29,6226,光鼎,光電業,觸發,進榜即觸發,20.05,87.0,4.0,0,2.2,-4.9,,,2026-06
2026-06-29,7795,長廣,電子零組件業,進榜,觸發,506.0,78.0,4.0,0,-26.9,-4.9,,,2026-06
2026-06-29,7795,長廣,電子零組件業,觸發,進榜即觸發,506.0,78.0,4.0,0,-26.9,-4.9,,,2026-06
2026-06-29,5434,崇越,電子工業,進榜,觸發,525.99,74.0,2.0,0,-1.7,-4.9,,,2026-06
2026-06-29,5434,崇越,電子工業,觸發,進榜即觸發,525.99,74.0,2.0,0,-1.7,-4.9,,,2026-06
2026-06-29,1718,中纖,化學工業,進榜,觸發,12.25,72.0,1.0,0,-20.6,-4.9,,,2026-06
2026-06-29,1718,中纖,化學工業,觸發,進榜即觸發,12.25,72.0,1.0,0,-20.6,-4.9,,,2026-06
2026-06-29,6446,藥華藥,生技醫療業,觸發,,1143.77,87.0,,13,-2.5,-4.9,,,2026-06
2026-06-29,2478,大毅,電子工業,移出,離高點太遠,202.73,97.0,,40,,,,,2026-06
2026-06-29,6166,凌華,電腦及週邊設備業,移出,離高點太遠,138.26,86.0,,38,,,,,2026-06
2026-06-29,3441,聯一光,光電業,移出,離高點太遠,76.2,86.0,,19,,,,,2026-06
2026-06-29,8042,金山電,電子零組件業,移出,離高點太遠,169.0,96.0,,17,,,,,2026-06
2026-06-29,6834,天二科技,電子工業,移出,離高點太遠,109.0,98.0,,17,,,,,2026-06
2026-06-29,4958,臻鼎-KY,電子零組件業,移出,晚期未觸發,573.0,97.0,,14,,,,,2026-06
2026-06-29,3008,大立光,光電業,移出,離高點太遠,4340.36,84.0,,14,,,,,2026-06
2026-06-29,2375,凱美,電子工業,移出,離高點太遠,190.63,87.0,,14,,,,,2026-06
2026-06-29,6182,合晶,半導體業,移出,離高點太遠,112.0,97.0,,13,,,,,2026-06
2026-06-29,6432,今展科,電子零組件業,移出,離高點太遠,69.22,83.0,,12,,,,,2026-06
2026-06-29,6175,立敦,電子零組件業,移出,晚期未觸發,104.05,86.0,,11,,,,,2026-06
2026-06-29,2316,楠梓電,電子工業,移出,離高點太遠,207.98,82.0,,11,,,,,2026-06
2026-06-29,3317,尼克森,半導體業,移出,離高點太遠,85.04,78.0,,11,,,,,2026-06
2026-06-29,8162,微矽電子-創,創新版股票,移出,突破失敗,77.5,86.0,,7,,,,,2026-06
2026-06-29,3147,大綜,資訊服務業,移出,離高點太遠,271.39,71.0,,4,,,,,2026-06
2026-06-29,6270,倍微,電子通路業,移出,離高點太遠,38.01,71.0,,4,,,,,2026-06
2026-06-30,2472,立隆電,電子工業,進榜,觸發,446.72,98.0,4.0,0,-51.5,-7.8,,,2026-06
2026-06-30,2472,立隆電,電子工業,觸發,進榜即觸發,446.72,98.0,4.0,0,-51.5,-7.8,,,2026-06
2026-06-30,6658,聯策,其他電子業,進榜,觸發,234.0,98.0,4.0,0,-41.0,-7.8,,,2026-06
2026-06-30,6658,聯策,其他電子業,觸發,進榜即觸發,234.0,98.0,4.0,0,-41.0,-7.8,,,2026-06
2026-06-30,3037,欣興,電子工業,進榜,準備,1067.81,97.0,2.0,0,-35.6,-7.8,,,2026-06
2026-06-30,2428,興勤,電子工業,進榜,準備,307.62,76.0,2.0,0,-33.7,-7.8,,,2026-06
2026-06-30,7827,漢康-KY,生技醫療業,進榜,準備,173.0,71.0,3.0,0,-18.5,-7.8,,,2026-06
2026-06-30,4542,科嶠,電子零組件業,觸發,,449.5,99.0,,13,-43.8,-7.8,,,2026-06
2026-06-30,5285,界霖,電子工業,移出,離高點太遠,96.3,79.0,,8,,,,,2026-06
2026-06-30,3094,聯傑,半導體業,移出,掉出掃描母體,40.55,72.0,,6,,,,,2026-06
2026-07-01,2484,希華,電子工業,進榜,觸發,79.07,96.0,4.0,0,-27.8,-8.3,,,2026-07
2026-07-01,2484,希華,電子工業,觸發,進榜即觸發,79.07,96.0,4.0,0,-27.8,-8.3,,,2026-07
2026-07-01,3055,蔚華科,電子通路業,進榜,觸發,127.1,76.0,3.0,0,-26.7,-8.3,,,2026-07
2026-07-01,3055,蔚華科,電子通路業,觸發,進榜即觸發,127.1,76.0,3.0,0,-26.7,-8.3,,,2026-07
2026-07-01,3026,禾伸堂,電子工業,進榜,準備,899.0,100.0,3.0,0,-52.4,-8.3,,,2026-07
2026-07-01,2464,盟立,其他電子業,進榜,準備,190.0,93.0,2.0,0,-35.5,-8.3,,,2026-07
2026-07-01,2375,凱美,電子工業,進榜,準備,230.24,91.0,3.0,0,-54.4,-8.3,,,2026-07
2026-07-01,6538,倉和,電子零組件業,進榜,準備,142.0,80.0,3.0,0,-9.5,-8.3,,,2026-07
2026-07-01,8016,矽創,半導體業,進榜,準備,339.0,75.0,2.0,0,-24.9,-8.3,,,2026-07
2026-07-01,5483,中美晶,半導體業,進榜,準備,195.88,74.0,1.0,0,-22.1,-8.3,,,2026-07
2026-07-01,7827,漢康-KY,生技醫療業,移出,掉出掃描母體,173.0,71.0,,1,,,,,2026-07
2026-07-01,6197,佳必琪,電子零組件業,移出,晚期未觸發,341.08,88.0,,37,,,,,2026-07
2026-07-01,8105,凌巨,光電業,移出,離高點太遠,21.65,75.0,,22,,,,,2026-07
2026-07-01,2408,南亞科,半導體業,移出,離高點太遠,419.65,86.0,,14,,,,,2026-07
2026-07-01,2344,華邦電,半導體業,移出,離高點太遠,190.0,87.0,,13,,,,,2026-07
2026-07-02,8042,金山電,電子零組件業,進榜,準備,206.5,98.0,3.0,0,-52.2,-7.1,,,2026-07
2026-07-02,6488,環球晶,半導體業,進榜,準備,1200.36,93.0,3.0,0,-28.8,-7.1,,,2026-07
2026-07-02,8071,能率網通,電子零組件業,進榜,準備,33.8,77.0,2.0,0,-38.0,-7.1,,,2026-07
2026-07-02,5536,聖暉*,其他電子類,進榜,準備,1415.5,76.0,2.0,0,-34.7,-7.1,,,2026-07
2026-07-02,5299,杰力,半導體業,進榜,準備,131.69,73.0,2.0,0,-21.0,-7.1,,,2026-07
2026-07-03,3042,晶技,電子工業,進榜,觸發,249.0,92.0,1.0,0,-38.0,-7.6,,,2026-07
2026-07-03,3042,晶技,電子工業,觸發,進榜即觸發,249.0,92.0,1.0,0,-38.0,-7.6,,,2026-07
2026-07-03,6174,安碁,電子零組件業,進榜,觸發,61.8,92.0,1.0,0,-34.8,-7.6,,,2026-07
2026-07-03,6174,安碁,電子零組件業,觸發,進榜即觸發,61.8,92.0,1.0,0,-34.8,-7.6,,,2026-07
2026-07-03,4989,榮科,電子零組件業,進榜,觸發,110.5,88.0,6.0,0,-44.7,-7.6,,,2026-07
2026-07-03,4989,榮科,電子零組件業,觸發,進榜即觸發,110.5,88.0,6.0,0,-44.7,-7.6,,,2026-07
2026-07-03,1717,長興,化學工業,進榜,觸發,81.6,72.0,6.0,0,-24.4,-7.6,,,2026-07
2026-07-03,1717,長興,化學工業,觸發,進榜即觸發,81.6,72.0,6.0,0,-24.4,-7.6,,,2026-07
2026-07-03,3532,台勝科,半導體業,進榜,準備,439.05,98.0,3.0,0,-39.6,-7.6,,,2026-07
2026-07-03,6834,天二科技,電子工業,進榜,準備,132.0,98.0,2.0,0,-33.6,-7.6,,,2026-07
2026-07-03,6525,捷敏-KY,半導體業,進榜,準備,183.0,88.0,3.0,0,-30.3,-7.6,,,2026-07
2026-07-03,8182,加高,電子零組件業,進榜,準備,58.68,82.0,2.0,0,-36.4,-7.6,,,2026-07
2026-07-03,1409,新纖,紡織纖維,進榜,準備,29.88,77.0,3.0,0,-29.7,-7.6,,,2026-07
2026-07-03,3088,艾訊,電腦及週邊設備業,進榜,準備,143.59,73.0,2.0,0,-14.7,-7.6,,,2026-07
2026-07-03,3518,柏騰,其他電子業,進榜,準備,36.35,71.0,2.0,0,-28.7,-7.6,,,2026-07
2026-07-03,3141,晶宏,半導體業,進榜,準備,82.7,70.0,1.0,0,-14.8,-7.6,,,2026-07
2026-07-03,3026,禾伸堂,電子工業,觸發,,988.0,100.0,,2,-53.5,-7.6,,,2026-07
2026-07-03,6488,環球晶,半導體業,觸發,,1250.17,95.0,,1,-30.7,-7.6,,,2026-07
2026-07-03,2428,興勤,電子工業,觸發,,333.99,79.0,,3,-34.5,-7.6,,,2026-07
2026-07-03,8042,金山電,電子零組件業,移出,晚期未觸發,210.5,98.0,,1,,,,,2026-07
2026-07-03,6748,亞果生醫,生技醫療業,移出,晚期未觸發,151.5,86.0,,7,,,,,2026-07
2026-07-03,5434,崇越,電子工業,移出,掉出掃描母體,527.94,71.0,,4,,,,,2026-07
2026-07-03,6658,聯策,其他電子業,移出,離高點太遠,208.5,96.0,,3,,,,,2026-07
2026-07-03,2464,盟立,其他電子業,移出,離高點太遠,172.5,91.0,,2,,,,,2026-07
2026-07-03,6226,光鼎,光電業,移出,離高點太遠,24.0,90.0,,4,,,,,2026-07
2026-07-06,8150,南茂,電子工業,進榜,觸發,115.5,87.0,5.0,0,-28.6,-7.0,,,2026-07
2026-07-06,8150,南茂,電子工業,觸發,進榜即觸發,115.5,87.0,5.0,0,-28.6,-7.0,,,2026-07
2026-07-06,3675,德微,半導體業,進榜,準備,450.0,94.0,2.0,0,-43.9,-7.0,,,2026-07
2026-07-06,6693,廣閎科,半導體業,進榜,準備,275.83,94.0,3.0,0,-40.9,-7.0,,,2026-07
2026-07-06,2351,順德,電子工業,進榜,準備,226.5,91.0,3.0,0,-26.9,-7.0,,,2026-07
2026-07-06,6748,亞果生醫,生技醫療業,進榜,準備,179.5,91.0,3.0,0,22.3,-7.0,,,2026-07
2026-07-06,3317,尼克森,半導體業,進榜,準備,104.69,84.0,3.0,0,-35.5,-7.0,,,2026-07
2026-07-06,4923,力士,半導體業,進榜,準備,65.7,81.0,3.0,0,-35.9,-7.0,,,2026-07
2026-07-06,2855,統一證,金融保險,進榜,準備,52.2,79.0,2.0,0,-14.3,-7.0,,,2026-07
2026-07-06,5299,杰力,半導體業,觸發,,137.02,76.0,,4,-21.5,-7.0,,,2026-07
2026-07-06,1714,和桐,化學工業,移出,離高點太遠,20.68,87.0,,21,,,,,2026-07
2026-07-06,2243,宏旭-KY,汽車工業,移出,掉出掃描母體,65.9,99.0,,11,,,,,2026-07
2026-07-06,3532,台勝科,半導體業,移出,離高點太遠,405.13,98.0,,3,,,,,2026-07
2026-07-06,3518,柏騰,其他電子業,移出,掉出掃描母體,36.35,71.0,,3,,,,,2026-07
2026-07-06,2327,國巨*,電子工業,移出,離高點太遠,1005.0,99.0,,53,,,,,2026-07
2026-07-06,2493,揚博,電子工業,移出,離高點太遠,278.81,92.0,,25,,,,,2026-07
2026-07-06,4542,科嶠,電子零組件業,移出,離高點太遠,434.5,98.0,,19,,,,,2026-07
2026-07-06,3189,景碩,半導體業,移出,離高點太遠,763.0,98.0,,11,,,,,2026-07
2026-07-06,8046,南電,電子工業,移出,離高點太遠,1075.0,95.0,,11,,,,,2026-07
2026-07-06,3037,欣興,電子工業,移出,掉出掃描母體,967.02,96.0,,6,,,,,2026-07
2026-07-06,2472,立隆電,電子工業,移出,離高點太遠,398.94,96.0,,6,,,,,2026-07
2026-07-06,2375,凱美,電子工業,移出,晚期未觸發,206.47,88.0,,5,,,,,2026-07
2026-07-06,3042,晶技,電子工業,移出,突破失敗,224.5,90.0,,3,,,,,2026-07
2026-07-07,6259,百徽,電子零組件業,進榜,觸發,42.14,90.0,4.0,0,-28.1,-4.7,,,2026-07
2026-07-07,6259,百徽,電子零組件業,觸發,進榜即觸發,42.14,90.0,4.0,0,-28.1,-4.7,,,2026-07
2026-07-07,2883,凱基金,金融保險,進榜,準備,30.1,71.0,2.0,0,5.0,-4.7,,,2026-07
2026-07-07,6525,捷敏-KY,半導體業,觸發,,221.0,95.0,,4,-38.9,-4.7,,,2026-07
2026-07-07,3141,晶宏,半導體業,移出,掉出掃描母體,83.2,72.0,,4,,,,,2026-07
2026-07-07,6613,朋億*,其他電子類,移出,離高點太遠,328.5,73.0,,25,,,,,2026-07
2026-07-07,6173,信昌電,電子零組件業,移出,離高點太遠,282.13,99.0,,25,,,,,2026-07
2026-07-07,2302,麗正,半導體業,移出,離高點太遠,48.9,94.0,,21,,,,,2026-07
2026-07-07,1303,南亞,塑膠工業,移出,離高點太遠,165.7,90.0,,20,,,,,2026-07
2026-07-07,6208,日揚,電子零組件業,移出,掉出掃描母體,94.4,79.0,,15,,,,,2026-07
2026-07-07,2303,聯電,半導體業,移出,離高點太遠,152.39,94.0,,15,,,,,2026-07
2026-07-07,6538,倉和,電子零組件業,移出,離高點太遠,125.5,76.0,,6,,,,,2026-07
2026-07-07,6834,天二科技,電子工業,移出,離高點太遠,118.5,99.0,,4,,,,,2026-07
2026-07-07,4989,榮科,電子零組件業,移出,離高點太遠,99.9,86.0,,4,,,,,2026-07
2026-07-07,1717,長興,化學工業,移出,掉出掃描母體,85.4,73.0,,4,,,,,2026-07
2026-07-07,5299,杰力,半導體業,移出,突破失敗,123.46,74.0,,5,,,,,2026-07
2026-07-08,2395,研華,電子工業,進榜,觸發,534.5,76.0,2.0,0,16.4,-4.4,,,2026-07
2026-07-08,2395,研華,電子工業,觸發,進榜即觸發,534.5,76.0,2.0,0,16.4,-4.4,,,2026-07
2026-07-08,8033,雷虎,其他,進榜,觸發,227.5,70.0,3.0,0,-16.5,-4.4,,,2026-07
2026-07-08,8033,雷虎,其他,觸發,進榜即觸發,227.5,70.0,3.0,0,-16.5,-4.4,,,2026-07
2026-07-08,2885,元大金,金融保險,進榜,準備,66.78,72.0,2.0,0,-3.4,-4.4,,,2026-07
2026-07-08,2305,全友,電子工業,移出,離高點太遠,35.15,93.0,,42,,,,,2026-07
2026-07-08,5328,華容,電子零組件業,移出,離高點太遠,71.8,96.0,,23,,,,,2026-07
2026-07-08,3028,增你強,電子工業,移出,掉出掃描母體,76.15,79.0,,16,,,,,2026-07
2026-07-08,2428,興勤,電子工業,移出,離高點太遠,293.95,78.0,,8,,,,,2026-07
2026-07-08,1409,新纖,紡織纖維,移出,晚期未觸發,28.19,80.0,,5,,,,,2026-07
2026-07-08,6693,廣閎科,半導體業,移出,晚期未觸發,244.0,92.0,,2,,,,,2026-07
2026-07-09,7827,漢康-KY,生技醫療業,進榜,觸發,185.0,79.0,3.0,0,-15.7,-4.2,,,2026-07
2026-07-09,7827,漢康-KY,生技醫療業,觸發,進榜即觸發,185.0,79.0,3.0,0,-15.7,-4.2,,,2026-07
2026-07-09,8091,翔名,電子零組件業,進榜,準備,295.0,88.0,3.0,0,-23.7,-4.2,,,2026-07
2026-07-09,5471,松翰,電子工業,進榜,準備,66.77,81.0,2.0,0,-17.9,-4.2,,,2026-07
2026-07-09,2887,台新新光金,金融保險,進榜,準備,35.45,73.0,2.0,0,-0.8,-4.2,,,2026-07
2026-07-09,8383,千附,其他電子類,進榜,準備,67.63,70.0,2.0,0,3.5,-4.2,,,2026-07
2026-07-09,2885,元大金,金融保險,移出,掉出掃描母體,66.78,72.0,,1,,,,,2026-07
2026-07-09,6435,大中,半導體業,移出,離高點太遠,365.4,95.0,,21,,,,,2026-07
2026-07-09,7795,長廣,電子零組件業,移出,離高點太遠,552.0,86.0,,10,,,,,2026-07
2026-07-09,5536,聖暉*,其他電子類,移出,離高點太遠,1215.0,71.0,,7,,,,,2026-07
2026-07-09,6259,百徽,電子零組件業,移出,突破失敗,38.03,86.0,,2,,,,,2026-07
2026-07-13,6182,合晶,半導體業,進榜,觸發,189.5,100.0,4.0,0,-50.9,-2.7,,,2026-07
2026-07-13,6182,合晶,半導體業,觸發,進榜即觸發,189.5,100.0,4.0,0,-50.9,-2.7,,,2026-07
2026-07-13,7610,聯友金屬,綠能環保,進榜,觸發,2425.0,100.0,4.0,0,-19.6,-2.7,,,2026-07
2026-07-13,7610,聯友金屬,綠能環保,觸發,進榜即觸發,2425.0,100.0,4.0,0,-19.6,-2.7,,,2026-07
2026-07-13,1303,南亞,塑膠工業,進榜,觸發,199.5,96.0,6.0,0,-7.3,-2.7,,,2026-07
2026-07-13,1303,南亞,塑膠工業,觸發,進榜即觸發,199.5,96.0,6.0,0,-7.3,-2.7,,,2026-07
2026-07-13,8039,台虹,電子工業,進榜,觸發,169.0,73.0,6.0,0,33.7,-2.7,,,2026-07
2026-07-13,8039,台虹,電子工業,觸發,進榜即觸發,169.0,73.0,6.0,0,33.7,-2.7,,,2026-07
2026-07-13,6538,倉和,電子零組件業,進榜,準備,149.5,88.0,3.0,0,-2.7,-2.7,,,2026-07
2026-07-13,2645,長榮航太,航運業,進榜,準備,251.5,77.0,3.0,0,-24.7,-2.7,,,2026-07
2026-07-13,3702,大聯大,電子工業,進榜,準備,113.05,77.0,3.0,0,11.1,-2.7,,,2026-07
2026-07-13,8383,千附,其他電子類,觸發,,74.33,78.0,,4,-6.0,-2.7,,,2026-07
2026-07-13,8926,台汽電,油電燃氣業,移出,離高點太遠,69.3,77.0,,27,,,,,2026-07
2026-07-13,8261,富鼎,半導體業,移出,離高點太遠,292.5,96.0,,25,,,,,2026-07
2026-07-13,2483,百容,電子工業,移出,離高點太遠,61.2,97.0,,25,,,,,2026-07
2026-07-13,3481,群創,光電業,移出,離高點太遠,61.0,98.0,,25,,,,,2026-07
2026-07-13,2061,風青,電器電纜,移出,離高點太遠,67.3,99.0,,19,,,,,2026-07
2026-07-13,6213,聯茂,電子工業,移出,離高點太遠,359.5,93.0,,19,,,,,2026-07
2026-07-13,5464,霖宏,電子零組件業,移出,離高點太遠,87.0,97.0,,19,,,,,2026-07
2026-07-13,6672,騰輝電子-KY,電子工業,移出,離高點太遠,275.0,93.0,,18,,,,,2026-07
2026-07-13,2484,希華,電子工業,移出,離高點太遠,83.53,98.0,,12,,,,,2026-07
2026-07-13,8071,能率網通,電子零組件業,移出,離高點太遠,28.85,75.0,,11,,,,,2026-07
2026-07-13,8182,加高,電子零組件業,移出,離高點太遠,47.64,78.0,,10,,,,,2026-07
2026-07-13,6174,安碁,電子零組件業,移出,離高點太遠,56.5,94.0,,10,,,,,2026-07
2026-07-13,3675,德微,半導體業,移出,離高點太遠,356.5,89.0,,7,,,,,2026-07
2026-07-13,3317,尼克森,半導體業,移出,晚期未觸發,91.29,84.0,,7,,,,,2026-07
2026-07-14,3532,台勝科,半導體業,進榜,觸發,510.0,100.0,3.0,0,-44.3,-1.6,,,2026-07
2026-07-14,3532,台勝科,半導體業,觸發,進榜即觸發,510.0,100.0,3.0,0,-44.3,-1.6,,,2026-07
2026-07-14,6829,千附精密,電機機械,進榜,觸發,256.5,90.0,3.0,0,-19.7,-1.6,,,2026-07
2026-07-14,6829,千附精密,電機機械,觸發,進榜即觸發,256.5,90.0,3.0,0,-19.7,-1.6,,,2026-07
2026-07-14,1810,和成,玻璃陶瓷,進榜,觸發,28.8,77.0,2.0,0,-13.9,-1.6,,,2026-07
2026-07-14,1810,和成,玻璃陶瓷,觸發,進榜即觸發,28.8,77.0,2.0,0,-13.9,-1.6,,,2026-07
2026-07-14,6446,藥華藥,生技醫療業,移出,離高點太遠,1200.0,94.0,,28,,,,,2026-07
2026-07-14,8016,矽創,半導體業,移出,離高點太遠,309.5,80.0,,13,,,,,2026-07
2026-07-14,3026,禾伸堂,電子工業,移出,離高點太遠,815.0,100.0,,13,,,,,2026-07
2026-07-14,3088,艾訊,電腦及週邊設備業,移出,掉出掃描母體,136.73,75.0,,11,,,,,2026-07
2026-07-14,6525,捷敏-KY,半導體業,移出,離高點太遠,181.5,92.0,,11,,,,,2026-07
2026-07-14,8150,南茂,電子工業,移出,離高點太遠,104.0,87.0,,8,,,,,2026-07
2026-07-14,4923,力士,半導體業,移出,離高點太遠,57.6,84.0,,8,,,,,2026-07
2026-07-14,2351,順德,電子工業,移出,離高點太遠,193.22,89.0,,8,,,,,2026-07
2026-07-14,2855,統一證,金融保險,移出,離高點太遠,46.65,84.0,,8,,,,,2026-07
2026-07-14,7827,漢康-KY,生技醫療業,移出,突破失敗,164.5,77.0,,5,,,,,2026-07
2026-07-15,8046,南電,電子工業,進榜,觸發,1415.0,99.0,4.0,0,-10.6,-2.5,,,2026-07
2026-07-15,8046,南電,電子工業,觸發,進榜即觸發,1415.0,99.0,4.0,0,-10.6,-2.5,,,2026-07
2026-07-15,3033,威健,電子工業,進榜,觸發,53.37,80.0,3.0,0,-5.7,-2.5,,,2026-07
2026-07-15,3033,威健,電子工業,觸發,進榜即觸發,53.37,80.0,3.0,0,-5.7,-2.5,,,2026-07
2026-07-15,4534,慶騰,電機機械,進榜,準備,38.5,88.0,3.0,0,-11.2,-2.5,,,2026-07
2026-07-15,2466,冠西電,光電業,進榜,準備,115.5,80.0,2.0,0,-18.6,-2.5,,,2026-07
2026-07-15,8096,擎亞,電子通路業,移出,離高點太遠,146.0,91.0,,30,,,,,2026-07
2026-07-16,6141,柏承,電子工業,進榜,觸發,43.75,98.0,3.0,0,-16.3,-2.4,,,2026-07
2026-07-16,6141,柏承,電子工業,觸發,進榜即觸發,43.75,98.0,3.0,0,-16.3,-2.4,,,2026-07
2026-07-16,4939,亞電,電子零組件業,進榜,觸發,66.8,84.0,5.0,0,-4.3,-2.4,,,2026-07
2026-07-16,4939,亞電,電子零組件業,觸發,進榜即觸發,66.8,84.0,5.0,0,-4.3,-2.4,,,2026-07
2026-07-16,5434,崇越,電子工業,進榜,觸發,596.0,83.0,2.0,0,-11.6,-2.4,,,2026-07
2026-07-16,5434,崇越,電子工業,觸發,進榜即觸發,596.0,83.0,2.0,0,-11.6,-2.4,,,2026-07
2026-07-16,6505,台塑化,油電燃氣業,進榜,觸發,80.0,77.0,6.0,0,-12.8,-2.4,,,2026-07
2026-07-16,6505,台塑化,油電燃氣業,觸發,進榜即觸發,80.0,77.0,6.0,0,-12.8,-2.4,,,2026-07
2026-07-16,4534,慶騰,電機機械,觸發,,42.35,93.0,,1,-21.8,-2.4,,,2026-07
2026-07-16,6182,合晶,半導體業,移出,突破失敗,166.0,100.0,,3,,,,,2026-07
2026-07-16,6829,千附精密,電機機械,移出,離高點太遠,231.5,84.0,,2,,,,,2026-07
2026-07-16,8046,南電,電子工業,移出,突破失敗,1275.0,99.0,,1,,,,,2026-07
2026-07-17,6243,迅杰,半導體業,進榜,準備,51.6,77.0,1.0,0,-9.3,0.0,,,2026-07
2026-07-17,6196,帆宣,其他電子業,移出,逾期,542.0,88.0,,56,,,,,2026-07
